"","participantId","clockwise","correct","rt","sessionNo","trialNo","rotation","noise","triggerTime","responseStart","responseEnd"
"10514","MAPL004",FALSE,TRUE,0.23,9,31,4,18,NA,NA,NA
"10515","MAPL004",TRUE,TRUE,0.29,9,32,4,18,NA,NA,NA
"10516","MAPL004",FALSE,TRUE,0.13,9,33,4,18,NA,NA,NA
"10517","MAPL004",TRUE,TRUE,0.28,9,34,4,18,NA,NA,NA
"10518","MAPL004",FALSE,TRUE,1.34,9,35,4,18,NA,NA,NA
"10519","MAPL004",FALSE,TRUE,0.07,9,36,4,18,NA,NA,NA
"10520","MAPL004",FALSE,TRUE,0.09,9,37,4,18,NA,NA,NA
"10521","MAPL004",TRUE,TRUE,0.29,9,38,4,18,NA,NA,NA
"10522","MAPL004",FALSE,TRUE,0.02,9,39,4,18,NA,NA,NA
"10523","MAPL004",TRUE,TRUE,0.37,9,40,4,18,NA,NA,NA
"10524","MAPL004",FALSE,TRUE,0,9,41,4,18,NA,NA,NA
"10525","MAPL004",TRUE,TRUE,0.28,9,42,4,18,NA,NA,NA
"10526","MAPL004",FALSE,TRUE,0.04,9,43,4,18,NA,NA,NA
"10527","MAPL004",FALSE,TRUE,0.16,9,44,4,18,NA,NA,NA
"10528","MAPL004",TRUE,TRUE,0.11,9,45,4,18,NA,NA,NA
"10529","MAPL004",FALSE,TRUE,0.46,9,46,4,18,NA,NA,NA
"10530","MAPL004",TRUE,TRUE,0.33,9,47,4,18,NA,NA,NA
"10531","MAPL004",FALSE,TRUE,0.02,9,48,4,18,NA,NA,NA
"10532","MAPL004",TRUE,TRUE,0.14,9,49,4,18,NA,NA,NA
"10533","MAPL004",TRUE,TRUE,0.24,9,50,4,18,NA,NA,NA
"10534","MAPL004",TRUE,TRUE,0.52,9,51,4,18,NA,NA,NA
"10535","MAPL004",TRUE,TRUE,0.08,9,52,4,18,NA,NA,NA
"10536","MAPL004",TRUE,TRUE,0.31,9,53,4,18,NA,NA,NA
"10537","MAPL004",FALSE,TRUE,0.13,9,54,4,18,NA,NA,NA
"10538","MAPL004",TRUE,TRUE,0.51,9,55,16,30,NA,NA,NA
"10539","MAPL004",TRUE,FALSE,0.25,9,56,16,30,NA,NA,NA
"10540","MAPL004",TRUE,FALSE,0.3,9,57,16,30,NA,NA,NA
"10541","MAPL004",TRUE,TRUE,0.35,9,58,16,30,NA,NA,NA
"10542","MAPL004",FALSE,FALSE,0.52,9,59,16,30,NA,NA,NA
"10543","MAPL004",TRUE,FALSE,0.54,9,60,16,30,NA,NA,NA
"10544","MAPL004",FALSE,TRUE,0.990000000000001,9,61,16,30,NA,NA,NA
"10545","MAPL004",FALSE,FALSE,1.15,9,62,16,30,NA,NA,NA
"10546","MAPL004",FALSE,FALSE,0.37,9,63,16,30,NA,NA,NA
"10547","MAPL004",TRUE,FALSE,1.41,9,64,16,30,NA,NA,NA
"10548","MAPL004",TRUE,TRUE,0.38,9,65,16,30,NA,NA,NA
"10549","MAPL004",FALSE,FALSE,0.29,9,66,16,30,NA,NA,NA
"10550","MAPL004",TRUE,FALSE,1.23,9,67,16,30,NA,NA,NA
"10551","MAPL004",FALSE,TRUE,0.56,9,68,16,30,NA,NA,NA
"10552","MAPL004",TRUE,FALSE,1.44,9,69,16,30,NA,NA,NA
"10553","MAPL004",TRUE,TRUE,1.89,9,70,16,30,NA,NA,NA
"10554","MAPL004",FALSE,FALSE,1.45,9,71,16,30,NA,NA,NA
"10555","MAPL004",TRUE,FALSE,1.8,9,72,16,30,NA,NA,NA
"10556","MAPL004",FALSE,TRUE,0.4,9,73,16,30,NA,NA,NA
"10557","MAPL004",FALSE,TRUE,0.42,9,74,16,30,NA,NA,NA
"10558","MAPL004",FALSE,FALSE,0.48,9,75,16,30,NA,NA,NA
"10559","MAPL004",TRUE,FALSE,0.31,9,76,16,30,NA,NA,NA
"10560","MAPL004",FALSE,TRUE,0.830000000000001,9,77,16,30,NA,NA,NA
"10561","MAPL004",FALSE,FALSE,0.47,9,78,16,30,NA,NA,NA
"10562","MAPL004",TRUE,TRUE,1.03,9,79,4,18,NA,NA,NA
"10563","MAPL004",TRUE,TRUE,0.7,9,80,4,18,NA,NA,NA
"10564","MAPL004",FALSE,TRUE,0.13,9,81,4,18,NA,NA,NA
"10565","MAPL004",FALSE,TRUE,0.17,9,82,4,18,NA,NA,NA
"10566","MAPL004",FALSE,TRUE,0.24,9,83,4,18,NA,NA,NA
"10567","MAPL004",TRUE,TRUE,0.13,9,84,4,18,NA,NA,NA
"10568","MAPL004",TRUE,TRUE,0.17,9,85,4,18,NA,NA,NA
"10569","MAPL004",TRUE,TRUE,0.24,9,86,4,18,NA,NA,NA
"10570","MAPL004",TRUE,TRUE,0.14,9,87,4,18,NA,NA,NA
"10571","MAPL004",FALSE,TRUE,0.09,9,88,4,18,NA,NA,NA
"10572","MAPL004",TRUE,TRUE,0.21,9,89,4,18,NA,NA,NA
"10573","MAPL004",FALSE,TRUE,0.1,9,90,4,18,NA,NA,NA
"10574","MAPL004",TRUE,TRUE,0.02,9,91,4,18,NA,NA,NA
"10575","MAPL004",TRUE,TRUE,0.22,9,92,4,18,NA,NA,NA
"10576","MAPL004",TRUE,TRUE,0.24,9,93,4,18,NA,NA,NA
"10577","MAPL004",TRUE,TRUE,0.2,9,94,4,18,NA,NA,NA
"10578","MAPL004",FALSE,TRUE,0.850000000000001,9,95,4,18,NA,NA,NA
"10579","MAPL004",TRUE,TRUE,0.14,9,96,4,18,NA,NA,NA
"10580","MAPL004",TRUE,TRUE,0.5,9,97,4,18,NA,NA,NA
"10581","MAPL004",FALSE,TRUE,0,9,98,4,18,NA,NA,NA
"10582","MAPL004",FALSE,TRUE,0.12,9,99,4,18,NA,NA,NA
"10583","MAPL004",TRUE,TRUE,0.11,9,100,4,18,NA,NA,NA
"10584","MAPL004",FALSE,TRUE,0.2,9,101,4,18,NA,NA,NA
"10585","MAPL004",TRUE,TRUE,0.03,9,102,4,18,NA,NA,NA
"10586","MAPL004",FALSE,TRUE,0.46,9,103,16,30,NA,NA,NA
"10587","MAPL004",FALSE,FALSE,0.23,9,104,16,30,NA,NA,NA
"10588","MAPL004",TRUE,FALSE,1.19,9,105,16,30,NA,NA,NA
"10589","MAPL004",TRUE,TRUE,0.48,9,106,16,30,NA,NA,NA
"10590","MAPL004",FALSE,FALSE,0.31,9,107,16,30,NA,NA,NA
"10591","MAPL004",TRUE,TRUE,0.45,9,108,16,30,NA,NA,NA
"10592","MAPL004",TRUE,FALSE,0.56,9,109,16,30,NA,NA,NA
"10593","MAPL004",TRUE,FALSE,0.26,9,110,16,30,NA,NA,NA
"10594","MAPL004",TRUE,FALSE,1.21,9,111,16,30,NA,NA,NA
"10595","MAPL004",TRUE,TRUE,0.69,9,112,16,30,NA,NA,NA
"10596","MAPL004",TRUE,FALSE,0.56,9,113,16,30,NA,NA,NA
"10597","MAPL004",TRUE,TRUE,1.55,9,114,16,30,NA,NA,NA
"10598","MAPL004",TRUE,TRUE,0.57,9,115,16,30,NA,NA,NA
"10599","MAPL004",FALSE,TRUE,1.46,9,116,16,30,NA,NA,NA
"10600","MAPL004",TRUE,TRUE,1.38,9,117,16,30,NA,NA,NA
"10601","MAPL004",FALSE,TRUE,0.910000000000001,9,118,16,30,NA,NA,NA
"10602","MAPL004",TRUE,TRUE,0.51,9,119,16,30,NA,NA,NA
"10603","MAPL004",FALSE,TRUE,0.28,9,120,16,30,NA,NA,NA
"10604","MAPL004",TRUE,FALSE,1.79,9,121,16,30,NA,NA,NA
"10605","MAPL004",FALSE,TRUE,1.26,9,122,16,30,NA,NA,NA
"10606","MAPL004",FALSE,FALSE,0.44,9,123,16,30,NA,NA,NA
"10607","MAPL004",TRUE,TRUE,1.73,9,124,16,30,NA,NA,NA
"10608","MAPL004",TRUE,FALSE,0.820000000000001,9,125,16,30,NA,NA,NA
"10609","MAPL004",TRUE,FALSE,2.11,9,126,16,30,NA,NA,NA
"10610","MAPL004",TRUE,TRUE,1.05,9,127,10,24,NA,NA,NA
"10611","MAPL004",TRUE,FALSE,0.64,9,128,10,24,NA,NA,NA
"10612","MAPL004",FALSE,TRUE,2.12,9,129,10,24,NA,NA,NA
"10613","MAPL004",TRUE,FALSE,2.31999999999999,9,130,10,24,NA,NA,NA
"10614","MAPL004",TRUE,TRUE,0.38,9,131,10,24,NA,NA,NA
"10615","MAPL004",TRUE,TRUE,0.990000000000001,9,132,10,24,NA,NA,NA
"10616","MAPL004",FALSE,TRUE,0.870000000000001,9,133,10,24,NA,NA,NA
"10617","MAPL004",TRUE,TRUE,0.47,9,134,10,24,NA,NA,NA
"10618","MAPL004",TRUE,FALSE,0.3,9,135,10,24,NA,NA,NA
"10619","MAPL004",FALSE,TRUE,0.25,9,136,10,24,NA,NA,NA
"10620","MAPL004",TRUE,TRUE,0.820000000000001,9,137,10,24,NA,NA,NA
"10621","MAPL004",TRUE,FALSE,0.52,9,138,10,24,NA,NA,NA
"10622","MAPL004",TRUE,FALSE,0.37,9,139,10,24,NA,NA,NA
"10623","MAPL004",TRUE,TRUE,0.67,9,140,10,24,NA,NA,NA
"10624","MAPL004",TRUE,TRUE,0.62,9,141,10,24,NA,NA,NA
"10625","MAPL004",FALSE,FALSE,0.76,9,142,10,24,NA,NA,NA
"10626","MAPL004",FALSE,TRUE,0.24,9,143,10,24,NA,NA,NA
"10627","MAPL004",TRUE,FALSE,0.34,9,144,10,24,NA,NA,NA
"10628","MAPL004",FALSE,TRUE,0.49,9,145,10,24,NA,NA,NA
"10629","MAPL004",TRUE,FALSE,0.44,9,146,10,24,NA,NA,NA
"10630","MAPL004",FALSE,FALSE,0.54,9,147,10,24,NA,NA,NA
"10631","MAPL004",TRUE,FALSE,0.33,9,148,10,24,NA,NA,NA
"10632","MAPL004",FALSE,FALSE,0.67,9,149,10,24,NA,NA,NA
"10633","MAPL004",TRUE,FALSE,0.840000000000001,9,150,10,24,NA,NA,NA
"10634","MAPL004",FALSE,TRUE,0.27,10,1,4,18,NA,NA,NA
"10635","MAPL004",TRUE,TRUE,0.11,10,2,4,18,NA,NA,NA
"10636","MAPL004",TRUE,TRUE,0.14,10,3,4,18,NA,NA,NA
"10637","MAPL004",FALSE,TRUE,0.26,10,4,4,18,NA,NA,NA
"10638","MAPL004",FALSE,TRUE,0.25,10,5,4,18,NA,NA,NA
"10639","MAPL004",FALSE,TRUE,0.11,10,6,4,18,NA,NA,NA
"10640","MAPL004",FALSE,TRUE,0.08,10,7,4,18,NA,NA,NA
"10641","MAPL004",TRUE,TRUE,0.44,10,8,4,18,NA,NA,NA
"10642","MAPL004",TRUE,TRUE,0.34,10,9,4,18,NA,NA,NA
"10643","MAPL004",FALSE,TRUE,0.1,10,10,4,18,NA,NA,NA
"10644","MAPL004",TRUE,TRUE,0.29,10,11,4,18,NA,NA,NA
"10645","MAPL004",TRUE,TRUE,0.18,10,12,4,18,NA,NA,NA
"10646","MAPL004",FALSE,TRUE,0.18,10,13,4,18,NA,NA,NA
"10647","MAPL004",TRUE,TRUE,0.18,10,14,4,18,NA,NA,NA
"10648","MAPL004",TRUE,TRUE,0.24,10,15,4,18,NA,NA,NA
"10649","MAPL004",TRUE,TRUE,0.24,10,16,4,18,NA,NA,NA
"10650","MAPL004",FALSE,TRUE,0.2,10,17,4,18,NA,NA,NA
"10651","MAPL004",FALSE,TRUE,0.5,10,18,4,18,NA,NA,NA
"10652","MAPL004",TRUE,TRUE,0.3,10,19,4,18,NA,NA,NA
"10653","MAPL004",TRUE,TRUE,0.25,10,20,4,18,NA,NA,NA
"10654","MAPL004",TRUE,TRUE,0.16,10,21,4,18,NA,NA,NA
"10655","MAPL004",FALSE,TRUE,0.15,10,22,4,18,NA,NA,NA
"10656","MAPL004",TRUE,TRUE,0.25,10,23,4,18,NA,NA,NA
"10657","MAPL004",FALSE,TRUE,0.15,10,24,4,18,NA,NA,NA
"10658","MAPL004",FALSE,TRUE,0.12,10,25,4,18,NA,NA,NA
"10659","MAPL004",TRUE,TRUE,0.2,10,26,4,18,NA,NA,NA
"10660","MAPL004",FALSE,TRUE,0.13,10,27,4,18,NA,NA,NA
"10661","MAPL004",FALSE,TRUE,0.16,10,28,4,18,NA,NA,NA
"10662","MAPL004",FALSE,TRUE,0.12,10,29,4,18,NA,NA,NA
"10663","MAPL004",FALSE,TRUE,0.22,10,30,4,18,NA,NA,NA
"10664","MAPL004",FALSE,TRUE,0.23,10,31,10,24,NA,NA,NA
"10665","MAPL004",TRUE,TRUE,0.32,10,32,10,24,NA,NA,NA
"10666","MAPL004",FALSE,TRUE,0.14,10,33,10,24,NA,NA,NA
"10667","MAPL004",FALSE,TRUE,0.22,10,34,10,24,NA,NA,NA
"10668","MAPL004",TRUE,TRUE,0.51,10,35,10,24,NA,NA,NA
"10669","MAPL004",FALSE,TRUE,0.18,10,36,10,24,NA,NA,NA
"10670","MAPL004",FALSE,TRUE,0.15,10,37,10,24,NA,NA,NA
"10671","MAPL004",FALSE,TRUE,0.22,10,38,10,24,NA,NA,NA
"10672","MAPL004",TRUE,FALSE,0.19,10,39,10,24,NA,NA,NA
"10673","MAPL004",FALSE,TRUE,0.31,10,40,10,24,NA,NA,NA
"10674","MAPL004",FALSE,FALSE,0.33,10,41,10,24,NA,NA,NA
"10675","MAPL004",TRUE,TRUE,0.33,10,42,10,24,NA,NA,NA
"10676","MAPL004",TRUE,TRUE,0.46,10,43,10,24,NA,NA,NA
"10677","MAPL004",FALSE,TRUE,0.19,10,44,10,24,NA,NA,NA
"10678","MAPL004",FALSE,TRUE,0.2,10,45,10,24,NA,NA,NA
"10679","MAPL004",TRUE,TRUE,0.47,10,46,10,24,NA,NA,NA
"10680","MAPL004",TRUE,FALSE,0.28,10,47,10,24,NA,NA,NA
"10681","MAPL004",FALSE,TRUE,0.31,10,48,10,24,NA,NA,NA
"10682","MAPL004",FALSE,TRUE,0.26,10,49,10,24,NA,NA,NA
"10683","MAPL004",TRUE,TRUE,0.29,10,50,10,24,NA,NA,NA
"10684","MAPL004",FALSE,TRUE,0.4,10,51,10,24,NA,NA,NA
"10685","MAPL004",FALSE,TRUE,0.26,10,52,10,24,NA,NA,NA
"10686","MAPL004",FALSE,TRUE,0.24,10,53,10,24,NA,NA,NA
"10687","MAPL004",FALSE,TRUE,0.2,10,54,10,24,NA,NA,NA
"10688","MAPL004",TRUE,TRUE,0.33,10,55,16,30,NA,NA,NA
"10689","MAPL004",TRUE,TRUE,0.63,10,56,16,30,NA,NA,NA
"10690","MAPL004",FALSE,TRUE,0.24,10,57,16,30,NA,NA,NA
"10691","MAPL004",TRUE,FALSE,0.32,10,58,16,30,NA,NA,NA
"10692","MAPL004",FALSE,FALSE,0.36,10,59,16,30,NA,NA,NA
"10693","MAPL004",FALSE,TRUE,0.51,10,60,16,30,NA,NA,NA
"10694","MAPL004",TRUE,TRUE,0.53,10,61,16,30,NA,NA,NA
"10695","MAPL004",TRUE,TRUE,0.47,10,62,16,30,NA,NA,NA
"10696","MAPL004",TRUE,TRUE,0.44,10,63,16,30,NA,NA,NA
"10697","MAPL004",FALSE,TRUE,0.27,10,64,16,30,NA,NA,NA
"10698","MAPL004",TRUE,FALSE,0.2,10,65,16,30,NA,NA,NA
"10699","MAPL004",FALSE,FALSE,0.37,10,66,16,30,NA,NA,NA
"10700","MAPL004",TRUE,FALSE,0.23,10,67,16,30,NA,NA,NA
"10701","MAPL004",FALSE,TRUE,0.74,10,68,16,30,NA,NA,NA
"10702","MAPL004",FALSE,FALSE,0.33,10,69,16,30,NA,NA,NA
"10703","MAPL004",TRUE,FALSE,0.46,10,70,16,30,NA,NA,NA
"10704","MAPL004",FALSE,FALSE,0.79,10,71,16,30,NA,NA,NA
"10705","MAPL004",TRUE,FALSE,0.35,10,72,16,30,NA,NA,NA
"10706","MAPL004",FALSE,FALSE,0.34,10,73,16,30,NA,NA,NA
"10707","MAPL004",FALSE,FALSE,1.06,10,74,16,30,NA,NA,NA
"10708","MAPL004",TRUE,FALSE,0.43,10,75,16,30,NA,NA,NA
"10709","MAPL004",TRUE,FALSE,1.31,10,76,16,30,NA,NA,NA
"10710","MAPL004",TRUE,FALSE,0.21,10,77,16,30,NA,NA,NA
"10711","MAPL004",FALSE,FALSE,0.7,10,78,16,30,NA,NA,NA
"10712","MAPL004",FALSE,FALSE,0.67,10,79,10,24,NA,NA,NA
"10713","MAPL004",TRUE,TRUE,1.1,10,80,10,24,NA,NA,NA
"10714","MAPL004",TRUE,TRUE,0.65,10,81,10,24,NA,NA,NA
"10715","MAPL004",TRUE,FALSE,0.69,10,82,10,24,NA,NA,NA
"10716","MAPL004",TRUE,TRUE,1.11,10,83,10,24,NA,NA,NA
"10717","MAPL004",TRUE,TRUE,0.55,10,84,10,24,NA,NA,NA
"10718","MAPL004",FALSE,TRUE,0.41,10,85,10,24,NA,NA,NA
"10719","MAPL004",TRUE,FALSE,0.41,10,86,10,24,NA,NA,NA
"10720","MAPL004",TRUE,TRUE,0.36,10,87,10,24,NA,NA,NA
"10721","MAPL004",FALSE,FALSE,0.42,10,88,10,24,NA,NA,NA
"10722","MAPL004",TRUE,TRUE,0.44,10,89,10,24,NA,NA,NA
"10723","MAPL004",TRUE,TRUE,0.46,10,90,10,24,NA,NA,NA
"10724","MAPL004",FALSE,FALSE,0.43,10,91,10,24,NA,NA,NA
"10725","MAPL004",TRUE,FALSE,0.29,10,92,10,24,NA,NA,NA
"10726","MAPL004",TRUE,TRUE,0.47,10,93,10,24,NA,NA,NA
"10727","MAPL004",TRUE,TRUE,0.35,10,94,10,24,NA,NA,NA
"10728","MAPL004",FALSE,FALSE,0.32,10,95,10,24,NA,NA,NA
"10729","MAPL004",FALSE,TRUE,0.39,10,96,10,24,NA,NA,NA
"10730","MAPL004",FALSE,TRUE,0.26,10,97,10,24,NA,NA,NA
"10731","MAPL004",FALSE,TRUE,0.26,10,98,10,24,NA,NA,NA
"10732","MAPL004",FALSE,TRUE,0.16,10,99,10,24,NA,NA,NA
"10733","MAPL004",FALSE,TRUE,0.22,10,100,10,24,NA,NA,NA
"10734","MAPL004",FALSE,TRUE,0.34,10,101,10,24,NA,NA,NA
"10735","MAPL004",TRUE,FALSE,0.52,10,102,10,24,NA,NA,NA
"10736","MAPL004",TRUE,FALSE,0.38,10,103,16,30,NA,NA,NA
"10737","MAPL004",TRUE,TRUE,0.38,10,104,16,30,NA,NA,NA
"10738","MAPL004",FALSE,FALSE,0.51,10,105,16,30,NA,NA,NA
"10739","MAPL004",FALSE,TRUE,0.57,10,106,16,30,NA,NA,NA
"10740","MAPL004",TRUE,TRUE,0.920000000000001,10,107,16,30,NA,NA,NA
"10741","MAPL004",FALSE,TRUE,0.33,10,108,16,30,NA,NA,NA
"10742","MAPL004",TRUE,TRUE,0.53,10,109,16,30,NA,NA,NA
"10743","MAPL004",TRUE,TRUE,0.35,10,110,16,30,NA,NA,NA
"10744","MAPL004",TRUE,FALSE,0.27,10,111,16,30,NA,NA,NA
"10745","MAPL004",FALSE,TRUE,0.830000000000001,10,112,16,30,NA,NA,NA
"10746","MAPL004",TRUE,TRUE,0.36,10,113,16,30,NA,NA,NA
"10747","MAPL004",TRUE,FALSE,0.38,10,114,16,30,NA,NA,NA
"10748","MAPL004",TRUE,TRUE,0.55,10,115,16,30,NA,NA,NA
"10749","MAPL004",TRUE,TRUE,0.830000000000001,10,116,16,30,NA,NA,NA
"10750","MAPL004",FALSE,TRUE,0.44,10,117,16,30,NA,NA,NA
"10751","MAPL004",FALSE,TRUE,0.42,10,118,16,30,NA,NA,NA
"10752","MAPL004",FALSE,TRUE,0.26,10,119,16,30,NA,NA,NA
"10753","MAPL004",FALSE,TRUE,0.43,10,120,16,30,NA,NA,NA
"10754","MAPL004",TRUE,FALSE,0.25,10,121,16,30,NA,NA,NA
"10755","MAPL004",TRUE,TRUE,0.55,10,122,16,30,NA,NA,NA
"10756","MAPL004",TRUE,FALSE,0.34,10,123,16,30,NA,NA,NA
"10757","MAPL004",TRUE,TRUE,0.41,10,124,16,30,NA,NA,NA
"10758","MAPL004",FALSE,TRUE,0.1,10,125,16,30,NA,NA,NA
"10759","MAPL004",FALSE,FALSE,0.47,10,126,16,30,NA,NA,NA
"10760","MAPL004",TRUE,FALSE,0.54,10,127,4,18,NA,NA,NA
"10761","MAPL004",FALSE,TRUE,0.27,10,128,4,18,NA,NA,NA
"10762","MAPL004",TRUE,TRUE,0.28,10,129,4,18,NA,NA,NA
"10763","MAPL004",FALSE,TRUE,0.09,10,130,4,18,NA,NA,NA
"10764","MAPL004",TRUE,TRUE,0.35,10,131,4,18,NA,NA,NA
"10765","MAPL004",TRUE,TRUE,0.41,10,132,4,18,NA,NA,NA
"10766","MAPL004",FALSE,TRUE,0.21,10,133,4,18,NA,NA,NA
"10767","MAPL004",TRUE,TRUE,0.43,10,134,4,18,NA,NA,NA
"10768","MAPL004",FALSE,TRUE,0.17,10,135,4,18,NA,NA,NA
"10769","MAPL004",TRUE,TRUE,0.31,10,136,4,18,NA,NA,NA
"10770","MAPL004",TRUE,TRUE,0.23,10,137,4,18,NA,NA,NA
"10771","MAPL004",FALSE,TRUE,0.18,10,138,4,18,NA,NA,NA
"10772","MAPL004",FALSE,TRUE,0.06,10,139,4,18,NA,NA,NA
"10773","MAPL004",FALSE,TRUE,0.08,10,140,4,18,NA,NA,NA
"10774","MAPL004",TRUE,TRUE,0.54,10,141,4,18,NA,NA,NA
"10775","MAPL004",TRUE,TRUE,0.35,10,142,4,18,NA,NA,NA
"10776","MAPL004",TRUE,TRUE,0.29,10,143,4,18,NA,NA,NA
"10777","MAPL004",FALSE,TRUE,0.1,10,144,4,18,NA,NA,NA
"10778","MAPL004",TRUE,TRUE,0.22,10,145,4,18,NA,NA,NA
"10779","MAPL004",FALSE,TRUE,0.47,10,146,4,18,NA,NA,NA
"10780","MAPL004",TRUE,TRUE,0.28,10,147,4,18,NA,NA,NA
"10781","MAPL004",TRUE,TRUE,0.62,10,148,4,18,NA,NA,NA
"10782","MAPL004",TRUE,TRUE,0.17,10,149,4,18,NA,NA,NA
"10783","MAPL004",FALSE,TRUE,0.34,10,150,4,18,NA,NA,NA
"10784","MAPL005",FALSE,TRUE,0.4,1,1,0,0,NA,NA,NA
"10785","MAPL005",FALSE,TRUE,0.32,1,2,0,0,NA,NA,NA
"10786","MAPL005",TRUE,TRUE,0.42,1,3,0,0,NA,NA,NA
"10787","MAPL005",FALSE,TRUE,0.35,1,4,1,0,NA,NA,NA
"10788","MAPL005",TRUE,FALSE,0.79,1,5,1,0,NA,NA,NA
"10789","MAPL005",FALSE,TRUE,0.36,1,6,0,0,NA,NA,NA
"10790","MAPL005",TRUE,TRUE,0.31,1,7,0,0,NA,NA,NA
"10791","MAPL005",FALSE,TRUE,0.31,1,8,0,0,NA,NA,NA
"10792","MAPL005",TRUE,TRUE,0.26,1,9,1,0,NA,NA,NA
"10793","MAPL005",TRUE,TRUE,0.33,1,10,1,0,NA,NA,NA
"10794","MAPL005",TRUE,TRUE,0.3,1,11,1,0,NA,NA,NA
"10795","MAPL005",FALSE,TRUE,0.26,1,12,2,0,NA,NA,NA
"10796","MAPL005",TRUE,TRUE,0.24,1,13,2,0,NA,NA,NA
"10797","MAPL005",TRUE,TRUE,0.13,1,14,2,0,NA,NA,NA
"10798","MAPL005",FALSE,TRUE,0.19,1,15,3,0,NA,NA,NA
"10799","MAPL005",FALSE,TRUE,0.17,1,16,3,0,NA,NA,NA
"10800","MAPL005",TRUE,TRUE,0.19,1,17,3,0,NA,NA,NA
"10801","MAPL005",FALSE,TRUE,0.22,1,18,4,0,NA,NA,NA
"10802","MAPL005",TRUE,TRUE,0.14,1,19,4,0,NA,NA,NA
"10803","MAPL005",TRUE,TRUE,0.24,1,20,4,0,NA,NA,NA
"10804","MAPL005",TRUE,TRUE,0.2,1,21,5,0,NA,NA,NA
"10805","MAPL005",TRUE,FALSE,0.63,1,22,5,0,NA,NA,NA
"10806","MAPL005",FALSE,TRUE,0.22,1,23,4,0,NA,NA,NA
"10807","MAPL005",TRUE,TRUE,0.18,1,24,4,0,NA,NA,NA
"10808","MAPL005",FALSE,TRUE,0.3,1,25,4,0,NA,NA,NA
"10809","MAPL005",FALSE,TRUE,0.28,1,26,5,0,NA,NA,NA
"10810","MAPL005",FALSE,TRUE,0.39,1,27,5,0,NA,NA,NA
"10811","MAPL005",FALSE,TRUE,0.19,1,28,5,0,NA,NA,NA
"10812","MAPL005",FALSE,TRUE,0.32,1,29,6,0,NA,NA,NA
"10813","MAPL005",TRUE,TRUE,0.18,1,30,6,0,NA,NA,NA
"10814","MAPL005",TRUE,TRUE,0.21,1,31,6,0,NA,NA,NA
"10815","MAPL005",FALSE,TRUE,0.25,1,32,7,0,NA,NA,NA
"10816","MAPL005",TRUE,TRUE,0.15,1,33,7,0,NA,NA,NA
"10817","MAPL005",TRUE,TRUE,0.17,1,34,7,0,NA,NA,NA
"10818","MAPL005",FALSE,TRUE,0.24,1,35,8,0,NA,NA,NA
"10819","MAPL005",TRUE,TRUE,0.25,1,36,8,0,NA,NA,NA
"10820","MAPL005",TRUE,TRUE,0.2,1,37,8,0,NA,NA,NA
"10821","MAPL005",FALSE,TRUE,0.32,1,38,9,0,NA,NA,NA
"10822","MAPL005",TRUE,TRUE,0.13,1,39,9,0,NA,NA,NA
"10823","MAPL005",FALSE,TRUE,0.46,1,40,9,0,NA,NA,NA
"10824","MAPL005",TRUE,TRUE,0.23,1,41,10,0,NA,NA,NA
"10825","MAPL005",TRUE,TRUE,0.24,1,42,10,0,NA,NA,NA
"10826","MAPL005",TRUE,TRUE,0.14,1,43,10,0,NA,NA,NA
"10827","MAPL005",TRUE,TRUE,0.37,1,44,11,0,NA,NA,NA
"10828","MAPL005",TRUE,TRUE,0.38,1,45,11,0,NA,NA,NA
"10829","MAPL005",TRUE,TRUE,0.39,1,46,11,0,NA,NA,NA
"10830","MAPL005",FALSE,TRUE,0.820000000000001,1,47,12,0,NA,NA,NA
"10831","MAPL005",TRUE,TRUE,0.15,1,48,12,0,NA,NA,NA
"10832","MAPL005",TRUE,TRUE,0.21,1,49,12,0,NA,NA,NA
"10833","MAPL005",TRUE,TRUE,0.22,1,50,13,0,NA,NA,NA
"10834","MAPL005",FALSE,TRUE,0.76,1,51,13,0,NA,NA,NA
"10835","MAPL005",FALSE,TRUE,0.22,1,52,13,0,NA,NA,NA
"10836","MAPL005",TRUE,TRUE,0.65,1,53,14,0,NA,NA,NA
"10837","MAPL005",FALSE,TRUE,0.26,1,54,14,0,NA,NA,NA
"10838","MAPL005",FALSE,TRUE,0.18,1,55,14,0,NA,NA,NA
"10839","MAPL005",FALSE,TRUE,0.41,1,56,15,0,NA,NA,NA
"10840","MAPL005",FALSE,TRUE,0.2,1,57,15,0,NA,NA,NA
"10841","MAPL005",FALSE,TRUE,0.31,1,58,15,0,NA,NA,NA
"10842","MAPL005",FALSE,TRUE,0.27,1,59,16,0,NA,NA,NA
"10843","MAPL005",TRUE,FALSE,0.23,1,60,16,0,NA,NA,NA
"10844","MAPL005",FALSE,FALSE,0,1,61,15,0,NA,NA,NA
"10845","MAPL005",FALSE,TRUE,0.37,1,62,14,0,NA,NA,NA
"10846","MAPL005",FALSE,TRUE,0.43,1,63,14,0,NA,NA,NA
"10847","MAPL005",TRUE,TRUE,0.31,1,64,14,0,NA,NA,NA
"10848","MAPL005",FALSE,FALSE,0.78,1,65,15,0,NA,NA,NA
"10849","MAPL005",TRUE,TRUE,0.23,1,66,14,0,NA,NA,NA
"10850","MAPL005",TRUE,TRUE,0.58,1,67,14,0,NA,NA,NA
"10851","MAPL005",FALSE,TRUE,0.13,1,68,14,0,NA,NA,NA
